Date,ActiveCases,Deaths1M,NewCases,NewDeaths,SeriousCritical,Tests1M,TotCases1M,TotDeaths1M,TotalCases,TotalDeaths,TotalRecovered,TotalTests,Country_Region,Province_State
2020-02-24,,,0.6931471805599453,,,,,,0.6931471805599453,,,,Afghanistan,
2020-02-26,,,,,,,,,0.6931471805599453,,,,Afghanistan,
2020-02-27,,,,,,,,,0.6931471805599453,,,,Afghanistan,
2020-02-28,,,,,,,,,0.6931471805599453,,,,Afghanistan,
2020-02-29,0.6931471805599453,,,,,,,,0.6931471805599453,,,,Afghanistan,
2020-03-01,0.6931471805599453,,,,,,,,0.6931471805599453,,,,Afghanistan,
2020-03-02,0.6931471805599453,,,,,,,,0.6931471805599453,,,,Afghanistan,
2020-03-03,0.6931471805599453,,,,,,,,0.6931471805599453,,,,Afghanistan,
2020-03-04,0.6931471805599453,,,,,,,,0.6931471805599453,,,,Afghanistan,
2020-03-05,0.6931471805599453,,,,,,,,0.6931471805599453,,,,Afghanistan,
2020-03-06,0.6931471805599453,,,,,,,,0.6931471805599453,,,,Afghanistan,
2020-03-07,1.6094379124341003,,1.3862943611198906,,,,,,1.6094379124341003,,,,Afghanistan,
2020-03-08,1.6094379124341003,,,,,,0.09531017980432487,,1.6094379124341003,,,,Afghanistan,
2020-03-09,1.6094379124341003,,,,,,0.09531017980432487,,1.6094379124341003,,,,Afghanistan,
2020-03-10,1.791759469228055,,0.6931471805599453,,,,0.09531017980432487,,1.791759469228055,,,,Afghanistan,
2020-03-11,2.0794415416798357,,1.0986122886681096,,,,0.18232155679395462,,2.0794415416798357,,,,Afghanistan,
2020-03-12,2.0794415416798357,,,,,,0.18232155679395462,,2.0794415416798357,,,,Afghanistan,
2020-03-13,2.0794415416798357,,,,,,0.18232155679395462,,2.0794415416798357,,,,Afghanistan,
2020-03-14,2.4849066497880004,,1.6094379124341003,,,,0.26236426446749106,,2.4849066497880004,,,,Afghanistan,
2020-03-15,2.772588722239781,,1.791759469228055,,,,0.33647223662121295,,2.833213344056216,,0.6931471805599453,,Afghanistan,
2020-03-16,3.044522437723423,,1.791759469228055,,,,0.4054651081081644,,3.091042453358316,,0.6931471805599453,,Afghanistan,
